"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","Informed.Consent...This.questionnaire.is.from.Maastricht.University.and.is.a.study...about.condom.use...","What.is.your.age.","You.are.directed.here.because.you....indicated.that.you.are.aged.above.26.years.of.age..As.we....expl...","What.is.your.sex.","Which.country.do.you.come.from.","Have.you.had.any.sexual.experiences.in.the.past.five.years.","You.are.not.able.to...fill.in.this.questionnaire..because.some.questions.are.about...earlier.sex.part...","All.behavior.is.about.condom.use.with.a.new.partner..This.can.be.a...new.girl.boyfriend..or.a.casua...","I.intend.to.always.use.a.condom.with.a.new.partner.","I.am.willing.to.always.use.a.condom.withÂ.a...newÂ.partner.","I.expect.to.always.use.a.condom.with.a.new.partner","When.you.have.sex.with.a.new.partner..how.often.to.you.use...condoms.","My.always.using.a.condom.with.a.new.partner.is....Bad.Good","My.always.using.a.condom.with.a.new.partner.is....Unpleasant.Pleasant","My.always.using.a.condom.with.a.new.partner.is....Harmful.Beneficial","My.always.using.a.condom.with.a.new.partner.is....Boring.Interesting","My.always.using.a.condom.with.a.new.partner.is....Unimportant.Important","My.always.using.a.condom.with.a.new.partner.is....Not.essential.Essential","My.always.using.a.condom.with.a.new.partner.is....Not.significant.Significant","All...behavior.is.about.condom.use.with.a.new.partner..This.can.be.a.new...girl.boyfriend..or.a.casua...","Most.people.who.are.important.to.me.think.that.I.should.always.use...a.condom.with.a.new.partner.","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...My.close.friends.will.always.use.a.condom.with.a.new.partner.","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...Most.people.like.me.will.always.use.a.condom.with.a.new.partner.","Most.people.whose.opinion.I.value.would.approve.of.my.using.a...condom.with.a.new...partner.","For.me.to.always.use.a.condom.or.not.with.a.new.partner.is.under.my...control.","If.I.really.wanted.to..I.could.always.use.a.condom.with.a.new...partner.Â.","I.am.confident.that.I.can.always.use.a.condom.with.a.new.partner.if...I.want.to.","All...behavior.is.about.condom.use.with.a.new.partner..This.can.be.a.new...girl.boyfriend..or.a.casua....1","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Condom.use.is.something.I.rarely.even.think.about.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.am.the.kind.of.person.who.always.uses.condoms.when.having.sex.with.a.new.partner.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Condom.use.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Always.using.condoms.when.having.sex.with.a.new.partner.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.a.condom.user.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..using.condoms.means.more.than.just.the.act.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.always.uses.condoms.when.having.sex.with.a.new.partner.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.about.having.unsafe.sex.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.with.always.using.condoms.when.having.sex.with.a.new.partner.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.would.feel.at.a.loss.if.I.were.forced.to.give.up.having.sex.without.condoms.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..sex.without.condoms.means.more.than.just.the.act.itself.","All...behavior.is.about.condom.use.with.a.new.partner..This.can.be.a.new...girl.boyfriend..or.a.casua....2","I.have.used.a.condom.with.a.new.partner.in.the.past.years.","In.the.past.years..how.often.have.you.used.a.condom.with.a.new...partner.Â.","Please.enter.you.worker.ID.here.","End.of.the....studyIf.you.would.like.to.know.more....about.the.specific.research.questions.hypotheses...","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","X"
"9dd128edc8dd0735a69b7c41db806325475ce88910acdc983d40c552426757fa","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","a1397eafa7737814586173ebffc6800919f4be2beab2711b2f2a3ff0cbd22a7f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","cbe4f5865a8a1e06874c78cc8a0a78d61495ed9562ceac4bac5bedb56b764336","bb80f7c42fe819c587b437480dea2cfef951d3b780b2d6b457f565a55c498e53","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,9,NA,1,26,28,20,16,6,4,7,3,7,6,6,1,46,3,7,21,28,13,7,1,6,6,6,6,6,6,6,6,6,6,6,1,7,34,"6ad401c4e41e55ad15520d4cfb4214e21b1d6caf5566121506154347ebf1171e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","17375d6c71ef7cff608a8319c9abe44046ac6f464a293e066d0f9f016198ad58","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","51b3a50feb101137634568a0b11aec1afec27fcb0deaff191c62c06af3197a7a","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"0ced20f115ed1265503d5d19e3dbe84cfba2207427e11657b7c490246a7e4fb4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","13fe0601b360ffb1cc72b35b2e83305fb375ad7675ae21d94c99414c4f00593f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","f5d816ef311fe9a6a99f86cff9e1f51e6927f1f6c550533fb0016582f0033dff","63daf738ab3652c81d4daf6f73383141b11fc6344e970766a38782c95dafb320","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,2,2,9,NA,1,26,28,20,15,7,7,7,6,7,7,7,1,46,6,7,20,27,14,6,1,6,6,7,7,7,5,6,6,7,5,6,1,7,34,"533db8eb16b3c770ffef7cba72d4abb3e86e031e01e5aa4985ac0247de72a75c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","a57cb343abf69818390e2d980b9159ca1258de3a325e6c0df22cf1cab248ed74","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","01a056397c2232d3fa77a655886e249decf588e1fc853617150dcfe555bd8e52","b2a9b12fb5fe4b85064386aea48c034978f6d8adfd8c12901ea6eb409dde2885","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","a999d8885090ccb5b739308288ff77fa051d0de3d818aa3b249e9cf88702a7de","a2dfb994da684b2deeb3754470dd324e127ab4147c2474429dd5205303d1ff25","52174bbb920ca5b39d87d8326e5907e491254471f8c2268ce8d21f1b36a311e4","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"387507215ff64eacd9f7370d47a1bee20823a603b533b5f40efd9892c3f4d1aa","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","763070565973fee13a15b795a060b293b7f57208102a98c7976b595aae4fa684","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","bbc035f144a10e66c85741b428ec5aefbe7e78522885a293caaee52df1c2d9d7","0e4cb65d8798d16f35187425401ab0758f0d10917f88aa8bad9c7a40a1355f0e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,2,2,9,NA,1,26,28,20,16,7,7,7,7,7,7,7,1,47,3,5,19,27,13,7,1,5,5,5,6,1,6,4,6,5,3,3,1,6,32,"dcf66421f0ab26a94b619f6927dec5313a72a1180813c518bad336b40d9f8369","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","4933d006afe8893125bcca05454d8c6771b8fa2b2d496e1573d94a55484ad508","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","f59ba1d2e9747e071456df9857074f7aed6a1039ba7f7406dda53ef9894b7f10","d363699b1fc6787483152c75a086e2eb04c950e355ae6ebdab889583c5d5cb2b","19b413ad88750ed29dd8baf6dcc0ee88d385dc247cea46dbca6e486b22dace08","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"945db8c5cec3fa5655cf18cdf242c7a1dbb05e7adf356d90f04de7855bb82461","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","13fe0601b360ffb1cc72b35b2e83305fb375ad7675ae21d94c99414c4f00593f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2a2807009b830bc7518dccaf0458c137b3182ff9e28324cfb479b5dc3e5224f4","cfe091e461af276d2f6add2c29f7553206bb6c287ecfabd68f9a87684b9d0254","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,18,NA,2,2,9,NA,1,25,27,18,15,6,7,6,7,7,7,7,1,45,6,7,21,26,13,7,1,6,6,7,6,6,5,7,6,5,5,7,1,6,34,"4589a35e7c28af32231acd012c33cf9247baff97fe80a3b8a87225c74cc99722","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","23f4a7c9c1d0766a82c5917967d0fb5ed321c4086ad5ab515608ca6a8f9fea5a","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","65ffd2c4977abb1d9ff3b17f9fcc86594de7afa9ae83c54d5fc7a42bda1aea7d","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","1e0dd73cf496f6da272a550cb281d7758c37feef4e61067a5f5ccfa4a93ebbe4","a2dfb994da684b2deeb3754470dd324e127ab4147c2474429dd5205303d1ff25","52174bbb920ca5b39d87d8326e5907e491254471f8c2268ce8d21f1b36a311e4","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"dc3c7334db51b24fb9cccd8be3ff2c054140e40b20aad8d7642f1cbe13a5df4e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","2763dff53df0d9c5f9af66d994f067691dd29b9d1976785de12dd12adfd22864","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","8af76a41b512fd028a0867d148fe00f2a2f16b7c7e5497d39093709bbf3d7a1e","8f72b8a8cb62610fb5c60258ecd0ca1863365d88037f3ad84c0732a8ddd084f3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,9,NA,1,25,27,19,15,7,6,7,4,7,7,7,1,43,6,6,20,27,13,6,1,1,5,5,5,6,5,5,6,5,5,4,1,6,33,"bc71f234160bceb26ebd530dc115c4627d0cb49f97c12e146f71c7346535524d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","aac5a5ae4da4b2ea777fbae82167277ca26193aca34781d4017c27bbc2d70b89","6b56458dfada4f64d55a1e4860c31c1ee9d6f1a440f621dcf3dd2ecb5fd51eb7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","02af443048bd6bf0fa4102e69829a3850639a0198d2f4dea8da56b5099e200f6","4711f5dda19b39470409b17e6b7e7f35f7db5c59b3300fb48db866619fd1997b","c0efb739be7b455e9afaff46c282e2cf7517314231a64f8fea13d65cf98bfd43","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"3e41aa0ac5d917bb37a7396e09a655e0fa825f014f36002bb0394449f8ce997d","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","13fe0601b360ffb1cc72b35b2e83305fb375ad7675ae21d94c99414c4f00593f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","bbfe10c10184a67550132db7a2c95b98e195eebafd22cb86647ec36527d98783","45df89907597efd6f5dedd5ebe382688ad3d1cb3fa9dfb7e73d8beaa6998d200","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,9,NA,1,25,47,18,16,7,6,7,7,6,7,7,1,46,6,7,21,26,13,7,1,7,6,5,6,7,7,7,6,7,5,6,1,6,34,"955604a4145e30c7033219f201682009426d2c5268ca050a32b4bab4131100e1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","01a056397c2232d3fa77a655886e249decf588e1fc853617150dcfe555bd8e52","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","a43757e9b5254d9bce2e4f884187ab929f5972714190e1a872bdb52789fcb1fd","a2dfb994da684b2deeb3754470dd324e127ab4147c2474429dd5205303d1ff25","52174bbb920ca5b39d87d8326e5907e491254471f8c2268ce8d21f1b36a311e4","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"d22ce0192f7a3c24cfb8da7e9d35693b2e7bb786ebc7d5a4cbe0c6d72efd63d2","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","01c02e506ea8e585f613fb4e9e008d61b5d2b6cf9bc70a4db0ab19842a528dd0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","707ba1cbdf83b48fd10c0044530049b68c54d286984b37ff479a6d12267b7406","39dafee41561fdc1388f90764d32e86542888536a9803ea18772fe547cf7f42b","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,9,NA,1,26,28,20,16,7,7,7,7,7,7,7,1,46,6,6,21,28,14,7,1,1,7,7,7,7,7,7,7,7,6,5,1,7,34,"8fa335cdd0dc71d8a6b3052fe18c4b45d34db74f9b436a0aed63d4b5365d9127","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","f6b219c87dd3add71347254135655251b364fd8b4c88d2f844bb3e9840d5ba4e","db35392d8c2865815c1f934f01f59915864040f0d5d1395accc8d3530c1aae9e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"64b98a82746d82a2e62bb4c2c80b96ac26cb5d1f3658d52a91bbd9ac30a55c4d","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","27244c32d692755185f13d528383dbc14e6028f9a3653da4bdd8d2eb49f574c7","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","0cc5acf62e03b3b2a1b427ed834ba0ccac94daaefe94b9c5ed5aeee0f5a5dd5a","91dfc84bd268b05db6ca8e700c28442053cb9703318e7f109a65834ac9a46225","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","f87f80c2b8188213298dc66b15c2e6e044a2873dce73343f2f1513773017425d","7394d5330d54f81d470e0bf1f21625d818c1953d24c29f3f4e442f097a95359e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"d6da77a2bfa97debb94ec3e81e82a98ee6df8b38c3a757deee3977ff23386019","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fcb4cc45c033a6012c3273ced4ebdbb313d2bbe0d77cb561b52390539ba462cb","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","30b650fe4bd036a25cad66f700616e71936cab2271cd5d6e6a25b307178a195d","3294eeaf9c9778e3d9644e99ba15057ad01cf4ee94b4d924bcc7d7aa071b721f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,1,2,9,NA,1,26,28,20,16,7,7,7,7,7,7,7,1,46,6,6,21,27,13,6,1,6,5,5,6,6,6,6,6,6,6,6,1,6,33,"2675c367bc0782bcd62f139e79d0da25b0d73dffbd8294cfd36e683ed4aad4f7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","945feb318fa547501d718fc4ae3d59900603fb21035a6b3ff1721d9ed0dc160e","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","38209cf228a8f12ac41d8c1fcf2d292f4ce632ea5f45746e0ae9cba5edf15c44","239e5edd05713ec554e9bdcdd7c42c2c242e786291d3985e014eab4a1be168d9","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","26a986ef6ed3cbf7b78e138b0e1f3aa70f8a57949b39f62602c8144cf03efec4","f6b219c87dd3add71347254135655251b364fd8b4c88d2f844bb3e9840d5ba4e","db35392d8c2865815c1f934f01f59915864040f0d5d1395accc8d3530c1aae9e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"d16ed074f175bffbced9a06f012af1ac71f3d9af133d90ab0851c7f0c783c705","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","13fe0601b360ffb1cc72b35b2e83305fb375ad7675ae21d94c99414c4f00593f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2660a042c7c5afefce56d2d6e6087c08336ebfc8257da1f1c88196e423f203bb","3fc84d695bb96cec057e5cf019b9729c5f170dfa78cf3062c749233a9ace5344","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,2,2,9,NA,1,25,28,19,16,7,7,6,7,6,7,7,1,46,6,7,21,28,13,7,1,6,7,7,6,7,7,6,5,6,7,5,1,7,34,"fb1824540e91b30aef30f74bd8e4ca115f1ed0e73b9e1156afd50558398984c0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","16b12d5ff730da880f61d3f27c3f83d72bfaaeb0e14adb4ad20c0d13a3f3e19f","48680a1be702cb8ffec133fdedbc1d1b8495678a1a015215636436e1abdeacff","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","e2239ea14530bf33acde8ecfa8181025322df6bfddb9b05af324b19d3bc54901","92fc7f4efecdd214188cc37c0858b2abc3b7a134aa242ff3b6c8f82391ddd378","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","563774cd22d1509622d4ab09b39815d3da7bfeab477e2db0ade196ac6560b17c","a2dfb994da684b2deeb3754470dd324e127ab4147c2474429dd5205303d1ff25","52174bbb920ca5b39d87d8326e5907e491254471f8c2268ce8d21f1b36a311e4","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"f41f57376f37b02c8d39f17cead4da0b68671c9dd381ac1bfd6d08be33466d24","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","13fe0601b360ffb1cc72b35b2e83305fb375ad7675ae21d94c99414c4f00593f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","c0a30c5141498dbc55234d99febe9efe09cedc9e929714311339559da4b122c8","eb7dc4b1b1eb15a565456fe6a6a2c76b1773b20cdea6f451c640ea4404f65ba5","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,2,9,NA,1,24,27,19,16,5,7,6,7,7,6,7,1,46,7,8,20,27,14,7,1,5,7,6,6,6,7,5,7,7,5,6,1,6,34,"580208141a4fb8a0be3533742a37d0091a44bbd186a6e250132d9a5c215f14dc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","ff7df23f76178da94308ed969089147c631c9c78ef5ce91c827661fdc614ad70","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","01a056397c2232d3fa77a655886e249decf588e1fc853617150dcfe555bd8e52","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","f2b095a245c7b286907bcb407b7147a665361b5d6800bec9951bf0f70354478b","a2dfb994da684b2deeb3754470dd324e127ab4147c2474429dd5205303d1ff25","52174bbb920ca5b39d87d8326e5907e491254471f8c2268ce8d21f1b36a311e4","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
